City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
349,Stargard Szczecinski,PL,53.3367,15.0499,67.33,43,98,1.99,light rain
350,Fukue,JP,32.6881,128.8419,79.2,94,96,11.61,overcast clouds
351,Pirovskoye,RU,57.6267,92.2658,65.89,52,96,8.21,overcast clouds
352,Awjilah,LY,29.1081,21.2869,98.37,17,0,9.64,clear sky
353,Parli,IN,18.8486,76.5297,75.85,88,100,11.41,overcast clouds
354,Urucui,BR,-7.2294,-44.5561,95.63,26,8,10.65,clear sky
355,Yanam,IN,16.7333,82.2167,79.5,85,100,6.76,light rain
356,Praya,CV,14.9215,-23.5087,77.49,72,28,12.33,scattered clouds
357,Manica,FR,49.0,-1.1667,71.06,49,57,10.07,broken clouds
358,Khash,IR,28.2211,61.2158,82.74,24,70,12.8,broken clouds
359,Prince Rupert,CA,54.3161,-130.3201,55.49,94,100,2.3,overcast clouds
360,Trairi,BR,-3.2778,-39.2689,83.79,63,94,13.42,overcast clouds
361,Guerrero Negro,MX,27.9769,-114.0611,73.08,64,38,13.47,scattered clouds
362,Homer,US,59.6425,-151.5483,55.8,90,100,3.0,light rain
363,Sitka,US,57.0531,-135.33,57.09,88,75,5.75,mist
364,Yar-Sale,RU,66.8333,70.8333,64.78,86,63,9.37,moderate rain
365,Joigny,FR,47.9829,3.401,70.81,51,73,11.95,broken clouds
366,Port-Cartier,CA,50.0334,-66.8654,66.74,44,53,11.12,broken clouds
367,Vangaindrano,MG,-23.35,47.6,65.91,81,1,2.98,clear sky
368,Rocha,UY,-34.4833,-54.3333,55.47,42,0,15.93,clear sky
369,Ganzhou,CN,28.8184,115.4327,78.03,94,12,4.65,few clouds
370,Vanderhoof,CA,54.0166,-124.0198,62.42,68,100,5.08,overcast clouds
371,Noumea,NC,-22.2763,166.4572,75.99,99,43,3.31,scattered clouds
372,Meadow Lake,US,34.8014,-106.5436,87.4,38,3,5.59,clear sky
373,Minab,IR,27.1467,57.0801,86.94,71,75,5.3,broken clouds
374,Bayji,IQ,34.9311,43.487,99.55,11,0,12.12,clear sky
375,Lofthus,NO,59.9468,10.8018,72.66,42,70,5.1,broken clouds
376,Zhangjiakou,CN,40.81,114.8794,75.63,43,30,8.39,scattered clouds
377,Nouakchott,MR,18.0858,-15.9785,82.33,79,2,18.14,clear sky
378,Victoria Point,AU,-27.5833,153.3,57.9,83,0,5.99,clear sky
379,Cartagena,CO,10.3997,-75.5144,86.29,72,73,9.84,broken clouds
380,Healdsburg,US,38.6105,-122.8692,78.1,63,40,4.61,scattered clouds
381,Oktyabrskoye,RU,43.0645,44.7417,73.54,60,40,11.18,scattered clouds
382,Nanga Eboko,CM,4.6833,12.3667,73.72,87,84,2.75,light rain
383,Onega,RU,63.9061,38.1404,58.89,88,100,2.19,overcast clouds
384,Port Keats,AU,-14.25,129.55,61.75,41,61,9.95,broken clouds
385,Zharkovskiy,RU,55.849,32.2697,63.63,73,94,5.12,overcast clouds
386,Koumac,NC,-20.5667,164.2833,73.85,84,51,4.32,broken clouds
387,Nikki,BJ,9.9401,3.2108,91.33,43,98,2.33,overcast clouds
388,Cururupu,BR,-1.8283,-44.8683,87.04,52,3,8.46,clear sky
389,Namwala,ZM,-15.7504,26.4384,65.93,37,0,4.99,clear sky
390,Yumen,CN,40.2833,97.2,75.22,13,3,13.09,clear sky
391,Garoua,CM,9.3,13.4,88.54,51,40,4.18,scattered clouds
392,Caborca,MX,30.5838,-111.101,90.37,22,0,4.41,clear sky
393,Rawah,IQ,34.4816,41.9093,96.64,12,0,11.34,clear sky
394,Te Anau,NZ,-45.4167,167.7167,36.12,98,100,1.32,light rain
395,Bambanglipuro,ID,-7.95,110.2833,75.31,86,95,5.21,overcast clouds
396,Whitehorse,CA,60.7161,-135.0538,63.1,59,35,4.47,scattered clouds
397,Balestrand,NO,61.2076,6.5334,60.15,78,88,5.73,light rain
398,Oksbol,DK,55.6268,8.2876,63.91,76,14,26.22,few clouds
399,Castelfiorentino,IT,43.61,10.9692,90.72,47,20,10.16,few clouds
400,Irkutsk,RU,52.2978,104.2964,59.77,82,0,4.47,clear sky
401,Riyadh,SA,24.6877,46.7219,97.7,10,60,9.06,light rain
402,North Bend,US,43.4065,-124.2243,63.91,94,100,4.61,overcast clouds
403,Kargasok,RU,59.0556,80.8572,60.21,75,77,4.7,broken clouds
404,Campos,BR,-21.75,-41.3,82.45,44,0,16.11,clear sky
405,Cleveland,US,41.4995,-81.6954,81.99,65,0,9.22,clear sky
406,Taoudenni,ML,22.6783,-3.9836,114.48,8,7,3.6,clear sky
407,Galesong,ID,-5.3166,119.3661,73.42,85,93,10.16,overcast clouds
408,Leningradskiy,RU,69.3833,178.4167,34.88,85,95,6.02,overcast clouds
409,North Platte,US,41.1239,-100.7654,82.29,70,40,9.22,scattered clouds
410,Pocao De Pedras,BR,-4.6667,-44.85,90.68,43,10,7.0,clear sky
411,Potosi,BO,-19.5836,-65.7531,53.19,20,60,5.01,broken clouds
412,Lata,PT,40.1629,-8.3327,89.08,16,0,11.03,clear sky
413,Alappuzha,IN,9.49,76.3264,75.99,85,98,14.07,overcast clouds
414,Estacion Coahuila,MX,32.1939,-115.0017,94.3,31,0,7.45,clear sky
415,Dwarka,IN,22.2394,68.9678,80.98,89,100,22.75,overcast clouds
416,Xuddur,SO,4.1213,43.8894,77.49,54,100,18.95,overcast clouds
417,Novoilinsk,RU,51.6829,108.7143,56.84,75,32,3.24,scattered clouds
418,Winton,US,37.3894,-120.6133,75.22,53,0,10.36,clear sky
419,Bengkulu,ID,-3.8004,102.2655,76.84,91,13,3.18,few clouds
420,Alice Springs,AU,-23.7,133.8833,29.75,64,0,0.0,clear sky
421,Visby,SE,57.6409,18.296,62.82,94,40,9.22,drizzle
422,Zahesi,GE,41.8246,44.7536,76.71,45,4,4.27,clear sky
423,Genhe,CN,50.7833,121.5167,64.09,65,99,3.76,overcast clouds
424,Longyearbyen,SJ,78.2186,15.6401,49.84,53,20,16.11,few clouds
425,Lima,PE,-12.0432,-77.0282,67.89,70,100,9.22,overcast clouds
426,Narsaq,GL,60.9167,-46.05,53.82,81,74,7.23,broken clouds
427,Shirokiy,RU,49.758,129.523,66.83,98,100,6.29,light rain
428,Los Llanos De Aridane,ES,28.6585,-17.9182,71.35,81,40,18.41,scattered clouds
429,Arkhara,RU,49.4212,130.0842,66.51,96,100,4.45,overcast clouds
430,Oleksandrivka,UA,48.9634,32.2349,72.57,64,78,10.51,broken clouds
431,Manzil Salim,TN,35.8567,8.4765,77.04,49,62,11.61,light rain
432,Svetlogorsk,BY,52.6333,29.7333,66.11,60,99,8.16,overcast clouds
433,Moron,AR,-34.6534,-58.6198,56.01,37,1,9.33,clear sky
434,Uglegorsk,RU,49.0833,142.0333,61.92,95,92,8.72,overcast clouds
435,Ayagoz,KZ,47.9714,80.4392,69.53,43,82,16.37,light rain
436,Hay River,CA,60.8156,-115.7999,72.82,38,45,5.44,scattered clouds
437,Padang,ID,-0.9492,100.3543,77.5,85,18,3.8,few clouds
438,Hualmay,PE,-11.0964,-77.6139,66.11,68,58,6.31,broken clouds
439,Coihaique,CL,-45.5752,-72.0662,37.35,81,100,3.44,overcast clouds
440,Thongwa,MM,16.7619,96.5278,78.96,95,100,5.26,overcast clouds
441,San Cristobal,VE,7.7669,-72.225,82.58,57,41,7.94,scattered clouds
442,Yambio,SS,4.5721,28.3955,75.11,69,64,3.15,broken clouds
443,Kulhudhuffushi,MV,6.6221,73.07,81.64,83,100,15.3,light rain
444,Bandarbeyla,SO,9.4942,50.8122,75.99,81,18,35.97,few clouds
445,Anito,PH,12.4497,125.2886,76.86,91,87,2.3,overcast clouds
446,Igboho,NG,8.8333,3.75,81.27,68,93,5.84,overcast clouds
447,Izhma,RU,65.0083,53.9113,72.09,46,91,3.44,overcast clouds
448,Chapais,CA,49.7834,-74.8492,68.04,33,94,8.03,overcast clouds
449,Potiskum,NG,11.7091,11.0694,94.53,33,40,7.74,scattered clouds
450,Aguas Formosas,BR,-17.0822,-40.9358,83.89,37,8,6.76,clear sky
451,Chama,CH,47.1821,8.4636,73.26,63,75,4.14,broken clouds
452,Garh Maharaja,PK,30.8339,71.9053,101.86,34,26,5.03,scattered clouds
453,Abu Dhabi,AE,24.4667,54.3667,92.97,80,100,10.8,overcast clouds
454,Diamantino,BR,-14.4086,-56.4461,92.32,22,0,8.55,clear sky
455,Dimitrovgrad,RU,54.2139,49.6184,69.84,77,3,2.46,clear sky
456,Cherskiy,RU,68.75,161.3,51.58,58,100,4.54,overcast clouds
457,Roma,US,43.2128,-75.4557,79.95,53,40,6.91,scattered clouds
458,Mackenzie,CA,55.2999,-123.1698,61.02,82,100,11.5,overcast clouds
459,Marsh Harbour,BS,26.5412,-77.0636,82.74,65,74,11.39,broken clouds
460,Quesnel,CA,52.9999,-122.5029,59.5,88,100,2.3,mist
461,Kemijarvi,FI,66.7131,27.4306,54.79,72,100,6.15,light rain
462,Chepareria,KE,1.3077,35.2039,60.44,87,89,1.72,light rain
463,Trinidad,BO,-14.8333,-64.9,92.93,37,20,8.93,few clouds
464,Sibenik,HR,43.7272,15.9058,85.66,36,16,5.01,few clouds
465,Natal,BR,-5.795,-35.2094,83.05,83,75,11.5,broken clouds
466,Thompson,CA,55.7435,-97.8558,78.03,27,0,5.75,clear sky
467,Sao Joao Da Barra,BR,-21.6403,-41.0511,82.49,66,0,14.5,clear sky
468,Rapid Valley,US,44.0625,-103.1463,80.76,68,0,10.0,clear sky
469,Barra,BR,-11.0894,-43.1417,85.1,40,3,8.3,clear sky
470,Storforshei,NO,66.4043,14.5233,51.66,82,75,6.91,broken clouds
471,Tilichiki,RU,60.4667,166.1,49.46,97,100,3.58,overcast clouds
472,Elko,US,41.0002,-115.5012,84.74,18,0,15.01,clear sky
473,Dumbraveni,RO,46.2333,24.5667,74.32,47,78,4.5,broken clouds
474,Grand Baie,MU,-20.0182,57.5802,68.45,72,23,1.01,few clouds
475,Bonoua,CI,5.2741,-3.595,82.02,81,93,8.39,overcast clouds
476,Brae,GB,60.3964,-1.353,54.19,94,84,21.9,broken clouds
477,Kiunga,PG,-6.1219,141.2906,71.37,100,98,1.23,overcast clouds
478,Erzin,TR,36.9559,36.2,76.42,86,19,5.93,few clouds
479,Kysyl-Syr,RU,63.8986,122.7617,53.42,96,100,19.04,heavy intensity rain
480,Mosquera,CO,4.7059,-74.2302,64.49,55,75,8.05,broken clouds
481,Shahr-E Kord,IR,32.3256,50.8644,81.52,20,83,6.8,broken clouds
482,Codajas,BR,-3.8367,-62.0569,92.39,44,6,5.08,clear sky
483,Kismayo,SO,-0.3582,42.5454,76.41,78,29,18.1,scattered clouds
484,Tecoanapa,MX,16.5167,-98.75,87.82,55,100,2.89,overcast clouds
485,Pyinmana,MM,19.7333,96.2167,74.25,96,4,6.08,clear sky
486,Half Moon Bay,US,37.4636,-122.4286,72.57,79,75,18.41,mist
487,Pemangkat,ID,1.1667,108.9667,80.11,77,64,5.79,broken clouds
488,Enumclaw,US,47.2043,-121.9915,67.93,83,97,1.99,overcast clouds
489,Axim,GH,4.8699,-2.2405,78.13,80,85,9.82,overcast clouds
490,Bathsheba,BB,13.2167,-59.5167,88.41,79,20,20.71,few clouds
491,Menzelinsk,RU,55.7271,53.1026,64.44,83,0,5.66,clear sky
492,Sal Rei,CV,16.1833,-22.9167,74.62,85,18,17.36,few clouds
493,Salvador,SV,13.8333,-88.9167,82.44,64,49,3.18,scattered clouds
494,Sinaia,RO,45.35,25.55,67.89,87,17,1.48,few clouds
495,Sola,VU,-13.8833,167.55,80.67,78,93,16.08,overcast clouds
496,Laguna,US,38.421,-121.4238,75.34,65,0,6.91,clear sky
497,Ciulnita,RO,44.5333,27.35,72.61,44,99,12.62,overcast clouds
498,Makarska,HR,43.2969,17.0178,88.39,49,34,7.78,scattered clouds
499,Waipawa,NZ,-41.4122,175.5153,47.59,94,100,11.16,light rain
500,Gayeri,BF,12.6497,0.4931,97.79,30,88,1.72,overcast clouds
501,Batagay,RU,67.6333,134.6333,51.53,98,100,6.29,moderate rain
502,Bay City,US,43.5945,-83.8889,77.32,57,0,4.61,clear sky
503,Ihosy,MG,-22.4,46.1167,57.22,88,0,7.7,clear sky
504,Lebowakgomo,ZA,-24.2,29.5,54.05,57,0,1.25,clear sky
505,Nukus,UZ,42.4531,59.6103,75.18,29,0,2.3,clear sky
506,Kaeo,NZ,-35.1,173.7833,64.33,98,100,17.83,moderate rain
507,Sistranda,NO,63.7256,8.834,49.96,83,100,26.96,overcast clouds
508,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,46.99,100,75,2.24,broken clouds
509,Tual,ID,-5.6667,132.75,78.78,79,99,18.3,overcast clouds
510,Kajaani,FI,64.2273,27.7285,57.25,88,100,4.61,light intensity shower rain
511,San Quintin,MX,30.4833,-115.95,71.6,69,55,9.13,broken clouds
512,Baculin,PH,7.4525,126.5842,77.14,90,85,6.58,light rain
513,Hereclean,RO,47.25,23.0167,75.79,30,90,9.22,overcast clouds
514,Khani,GE,41.9563,42.9566,67.57,74,2,3.56,clear sky
515,Muros,ES,42.7762,-9.0603,83.08,56,0,15.86,clear sky
516,Belmonte,BR,-15.8631,-38.8828,74.43,79,83,1.21,broken clouds
517,Katobu,ID,-4.9408,122.5276,72.61,95,57,3.31,broken clouds
518,Yuxia,CN,34.0615,108.6291,84.36,45,0,9.06,clear sky
519,Zhangye,CN,38.9342,100.4517,76.46,25,7,2.84,clear sky
520,Lodwar,KE,3.1191,35.5973,87.66,37,80,11.1,broken clouds
521,Amarillo,US,35.222,-101.8313,83.98,39,0,11.5,clear sky
522,Palmer,US,42.1584,-72.3287,82.44,49,40,6.91,scattered clouds
523,Lumut,MY,4.2323,100.6298,80.11,81,44,4.92,scattered clouds
524,Orotukan,RU,62.2667,151.7,68.97,72,8,10.42,clear sky
525,Angoche,MZ,-16.2325,39.9086,73.42,66,3,8.52,clear sky
526,Kirakira,SB,-10.4544,161.9205,78.98,85,91,8.37,overcast clouds
527,Flinders,AU,-34.5833,150.8552,50.18,78,60,7.0,broken clouds
528,Airai,TL,-8.9266,125.4092,54.48,94,51,2.55,broken clouds
529,Micheweni,TZ,-4.9667,39.8333,75.27,76,13,12.88,few clouds
530,Lethem,GY,3.3803,-59.7968,86.77,62,29,8.57,scattered clouds
531,Aksarka,RU,66.5606,67.7975,65.77,91,83,9.17,light rain
532,Rodrigues Alves,BR,-7.738,-72.6509,91.15,49,10,2.06,clear sky
533,Ornskoldsvik,SE,63.2909,18.7153,65.35,45,100,18.41,overcast clouds
534,Rio Grande,BR,-32.035,-52.0986,62.71,78,68,10.67,broken clouds
535,Rabak,SD,13.1809,32.74,80.74,66,97,16.26,overcast clouds
536,Kumluca,TR,36.3703,30.2869,83.8,55,1,3.11,clear sky
537,Muroto,JP,33.2833,134.15,77.81,85,99,4.45,overcast clouds
538,Yinchuan,CN,38.4681,106.2731,88.43,17,0,13.11,clear sky
539,Vestmanna,FO,62.1564,-7.1664,50.92,87,100,33.38,overcast clouds
540,Marzuq,YE,14.4,46.4667,85.14,34,100,1.48,overcast clouds
541,Grants,US,35.1473,-107.8514,77.23,27,4,3.44,clear sky
542,Saint-Joseph,RE,-21.3667,55.6167,70.18,73,54,15.05,broken clouds
543,Teguldet,RU,57.3064,88.1667,56.8,76,68,5.59,broken clouds
544,Severo-Zadonsk,RU,54.0348,38.4017,72.73,75,48,6.69,scattered clouds
545,Sakaiminato,JP,35.55,133.2333,76.41,81,100,3.06,overcast clouds
546,Hibbing,US,47.4272,-92.9377,76.57,69,40,8.05,scattered clouds
547,Kota Belud,MY,6.351,116.4305,78.1,81,99,4.23,overcast clouds
548,Lensk,RU,60.7253,114.9278,58.24,77,100,5.21,overcast clouds
549,Kununurra,AU,-15.7667,128.7333,48.18,87,5,0.0,clear sky
550,Bastia,FR,42.6667,9.3333,87.6,67,20,5.75,few clouds
551,Basco,PH,20.4487,121.9702,84.33,79,12,13.78,light rain
552,Saint-Pierre,RE,-21.3393,55.4781,71.28,72,75,18.41,broken clouds
553,Sao Joao Do Paraiso,BR,-15.3136,-42.0144,80.53,28,22,7.11,few clouds
554,Margate,GB,51.3813,1.3862,66.87,66,20,5.01,few clouds
555,Santa Maria,BR,-29.6842,-53.8069,72.57,61,75,4.16,broken clouds
556,Sept-Iles,CA,50.2001,-66.3821,67.05,56,45,10.0,scattered clouds
557,Naliya,IN,23.2667,68.8333,80.67,93,100,18.37,overcast clouds
558,Havoysund,NO,70.9963,24.6622,55.63,85,100,7.9,overcast clouds
559,Walvis Bay,NA,-22.9575,14.5053,60.1,60,3,16.11,clear sky
560,Sinnamary,GF,5.3833,-52.95,84.61,66,26,11.54,scattered clouds
561,Dingle,PH,10.9995,122.6711,76.5,93,99,1.74,overcast clouds
562,Tessalit,ML,20.1986,1.0114,106.75,9,2,11.05,clear sky
563,Nunoa,PE,-14.48,-70.6411,56.01,29,26,6.17,scattered clouds
564,Korla,CN,41.7597,86.1469,84.99,16,45,12.91,scattered clouds
565,Ballina,AU,-28.8667,153.5667,55.22,85,1,9.82,clear sky
566,Concordia,AR,-31.393,-58.0209,60.87,48,0,15.99,clear sky
567,Berezovka,BY,53.7214,25.4993,63.1,75,93,3.04,overcast clouds
568,Westport,US,41.1415,-73.3579,82.45,62,75,13.8,broken clouds
569,Batemans Bay,AU,-35.7167,150.1833,43.11,78,8,5.88,clear sky
570,Ketchikan,US,55.3422,-131.6461,57.67,94,100,6.91,light rain
571,Puerto El Triunfo,SV,13.2833,-88.55,90.52,59,30,5.28,scattered clouds
572,Cabo San Lucas,MX,22.8909,-109.9124,91.18,48,0,11.5,clear sky
573,Bosaso,SO,11.2842,49.1816,89.49,54,15,0.2,few clouds
574,Calama,CL,-22.4667,-68.9333,73.89,7,20,9.22,few clouds
575,Geraldton,AU,-28.7667,114.6,48.61,81,32,11.5,scattered clouds
576,Vostok,RU,46.4856,135.8833,65.64,97,100,2.77,overcast clouds
577,Vanavara,RU,60.34,102.2797,55.98,97,100,1.7,overcast clouds
578,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,85.41,72,21,0.98,few clouds
579,Gornozavodsk,RU,58.3758,58.3211,65.75,76,78,2.39,broken clouds
580,Santiago De Cao,PE,-7.9589,-79.2392,64.53,72,100,9.22,fog
581,Naron,ES,43.5167,-8.1528,82.04,65,2,17.16,clear sky
582,Iwanai,JP,42.9744,140.5089,62.47,98,27,7.45,scattered clouds
583,Yukhnov,RU,54.7444,35.2297,66.54,75,13,8.66,few clouds
584,Rognan,NO,67.0953,15.3878,50.88,79,100,5.39,overcast clouds
585,Gazojak,TM,41.1875,61.4036,79.12,22,0,11.81,clear sky
586,Port Shepstone,ZA,-30.7414,30.455,65.57,83,0,8.28,clear sky
587,Aktau,KZ,43.65,51.2,73.98,50,0,11.18,clear sky
588,Katsuura,JP,35.1333,140.3,71.87,87,24,13.11,few clouds
589,Hopkinsville,US,36.8656,-87.4886,96.84,67,9,6.15,clear sky
590,Yudong,CN,29.385,106.5194,83.52,69,3,2.66,clear sky
591,Ulaangom,MN,49.9811,92.0667,61.12,48,42,2.48,scattered clouds
592,Okhotsk,RU,59.3833,143.3,53.08,97,43,8.32,scattered clouds
593,Biryusinsk,RU,55.9634,97.8235,56.61,97,69,9.08,broken clouds
594,Abeche,TD,13.8292,20.8324,96.75,25,41,5.91,scattered clouds
595,Pacific Grove,US,36.6177,-121.9166,71.82,82,40,11.99,scattered clouds
596,Belaya Gora,RU,68.5333,146.4167,49.86,90,100,5.35,overcast clouds
597,Montepuez,MZ,-13.1256,38.9997,71.17,53,90,8.7,overcast clouds
598,Chara,RU,56.9064,118.2631,52.7,81,100,3.22,overcast clouds
599,Namatanai,PG,-3.6667,152.4333,77.94,83,87,8.99,light rain
600,Shetpe,KZ,44.1667,52.1167,81.1,24,0,7.23,clear sky
601,Bichura,RU,50.5881,107.6022,54.25,93,85,4.32,light rain
602,Ainazi,LV,57.8636,24.3578,64.22,69,41,7.52,scattered clouds
603,Tarbert,GB,55.8628,-5.4162,62.51,92,100,7.09,overcast clouds
604,Niksic,ME,42.7731,18.9445,78.66,37,59,8.48,broken clouds
605,Arlit,NE,18.7369,7.3853,103.84,7,0,12.84,clear sky
606,Tunyogmatolcs,HU,47.9667,22.4667,79.14,26,93,14.63,overcast clouds
607,Kautokeino,NO,69.0125,23.0412,59.67,48,73,14.65,light rain
608,Birao,CF,10.2849,22.7882,75.94,86,87,14.85,moderate rain
609,Yermakovskoye,RU,53.2831,92.4003,57.02,90,100,1.99,light rain
610,Akdepe,TM,42.0551,59.3788,76.55,28,3,13.69,clear sky
611,Shajapur,IN,23.4333,76.2667,80.56,79,99,13.87,light rain
612,Zavodoukovsk,RU,56.5042,66.5515,61.63,90,33,4.85,scattered clouds
613,Matara,LK,5.9485,80.5353,79.41,83,100,10.33,overcast clouds
614,New Braunfels,US,29.703,-98.1245,96.03,53,40,13.8,scattered clouds
615,Itoman,JP,26.1247,127.6694,82.42,94,20,4.61,few clouds
616,Poum,NC,-20.2333,164.0167,76.26,88,37,13.76,scattered clouds
617,Halifax,CA,44.6453,-63.5724,73.69,48,31,15.99,scattered clouds
618,Hede,CN,33.7681,120.2517,80.01,78,24,3.83,few clouds
619,Traiguen,CL,-38.25,-72.6833,44.37,86,100,2.95,overcast clouds
620,Petrovsk-Zabaykalskiy,RU,51.273,108.843,51.73,85,43,4.23,scattered clouds
621,Zhigansk,RU,66.7697,123.3711,51.31,76,100,26.93,light rain
622,Zaria,NG,11.1113,7.7227,86.65,49,23,7.9,few clouds
623,Den Helder,NL,52.9599,4.7593,61.99,66,100,10.36,overcast clouds
624,Yakeshi,CN,49.2833,120.7333,68.13,51,100,3.65,light rain
625,Krasnoselkup,RU,65.7,82.4667,57.18,65,96,6.82,overcast clouds
626,La Ronge,CA,55.1001,-105.2842,68.02,41,25,4.65,scattered clouds
627,Hoi An,VN,15.8794,108.335,80.56,91,100,7.07,overcast clouds
628,Opuwo,NA,-18.0607,13.84,69.57,23,0,9.04,clear sky
629,Bagru,IN,26.8088,75.5423,86.34,41,62,8.25,broken clouds
630,Kalmunai,LK,7.4167,81.8167,83.26,68,100,0.72,overcast clouds
631,Tarpa,HU,48.1048,22.5374,77.81,29,94,13.89,overcast clouds
632,Fonte Boa,BR,-2.4959,-66.2662,89.02,58,19,2.51,few clouds
633,Sorland,NO,67.667,12.6934,49.86,81,100,20.49,overcast clouds
634,Poronaysk,RU,49.2167,143.1167,59.07,96,24,3.49,few clouds
635,Kotka,FI,60.4664,26.9458,69.06,70,16,18.95,few clouds
636,Abalak,RU,58.1286,68.5944,61.81,77,56,4.72,broken clouds
637,Gat,IL,31.61,34.7642,81.81,28,0,6.82,clear sky
638,Rawson,AR,-43.3002,-65.1023,46.47,38,1,16.33,clear sky
639,Haapiti,PF,-17.5667,-149.8667,76.73,71,11,13.11,light rain
640,Ternate,ID,0.8,127.4,79.3,82,100,5.66,overcast clouds
641,Inhambane,MZ,-23.865,35.3833,65.64,73,0,4.92,clear sky
642,Kangaatsiaq,GL,68.3065,-53.4641,39.06,90,100,6.15,overcast clouds
643,Pangkalanbuun,ID,-2.6833,111.6167,74.82,93,96,1.97,overcast clouds
644,Pizarro,CO,4.9533,-77.366,80.89,82,37,7.99,light rain
645,Lorengau,PG,-2.0226,147.2712,80.26,79,99,8.79,overcast clouds
646,Vidim,RU,56.4088,103.1106,56.46,98,93,3.65,light rain
647,Banes,CU,20.9625,-75.7186,85.66,66,28,13.51,scattered clouds
648,Ambilobe,MG,-13.2,49.05,68.27,77,0,4.52,clear sky
649,Banda Aceh,ID,5.5577,95.3222,80.6,77,88,13.38,overcast clouds
650,Arcata,US,40.8665,-124.0828,65.68,79,100,5.75,overcast clouds
651,Novaya Ladoga,RU,60.1025,32.3019,60.89,88,83,8.34,broken clouds
652,Kolaras,IN,25.2333,77.6,88.11,59,86,4.56,overcast clouds
653,Skibbereen,IE,51.55,-9.2667,71.11,69,18,6.02,few clouds
654,Methoni,GR,36.8197,21.7049,87.22,67,0,4.23,clear sky
655,Mecca,SA,21.4267,39.8261,92.03,23,30,10.4,scattered clouds
656,Mpanda,TZ,-6.3655,31.0409,69.04,33,18,3.96,few clouds
657,Casa Nova,BR,-9.4167,-41.1333,81.82,50,90,17.58,overcast clouds
658,Cattolica,IT,43.9575,12.7376,83.88,60,20,8.01,few clouds
659,Emmett,US,43.8735,-116.4993,81.21,48,7,4.94,clear sky
660,Vila Franca Do Campo,PT,37.7167,-25.4333,73.2,67,82,9.17,broken clouds
661,Evensk,RU,61.95,159.2333,47.86,98,100,3.8,overcast clouds
662,Hare Bay,CA,48.8499,-54.0148,61.2,91,100,5.32,overcast clouds
663,Dawei,MM,14.0833,98.2,78.37,90,100,1.01,overcast clouds
664,Huai Thalaeng,TH,14.997,102.6475,79.92,76,100,7.76,heavy intensity rain
665,Sambava,MG,-14.2667,50.1667,70.14,83,12,16.2,light rain
666,Murmashi,RU,68.8154,32.8115,66.61,45,0,4.47,clear sky
667,Saint-Francois,FR,46.4154,3.9054,74.64,53,100,13.8,overcast clouds
668,Bara,NG,10.3744,10.7288,85.12,58,55,8.19,light rain
669,Ewo,CG,-0.8725,14.8206,87.33,38,68,1.66,broken clouds
670,Maryville,US,35.7565,-83.9705,80.74,88,100,4.61,overcast clouds
671,Dalvik,IS,65.9702,-18.5286,53.17,87,100,6.89,overcast clouds
672,Isiro,CD,2.7739,27.616,70.43,84,78,0.6,light rain
673,Pijijiapan,MX,15.7011,-93.23,87.84,61,99,4.0,overcast clouds
674,Port Blair,IN,11.6667,92.75,78.84,94,75,2.3,mist
675,Codrington,AU,-38.2667,141.9667,51.39,68,94,20.51,overcast clouds
676,Gimli,CA,50.6336,-96.9907,62.33,80,97,10.04,overcast clouds
677,Sacramento,US,38.4666,-121.3177,76.87,66,0,6.91,clear sky
678,Kenai,US,60.5544,-151.2583,56.08,94,100,6.91,light rain
679,Kungurtug,RU,50.5994,97.5228,46.94,91,88,2.17,overcast clouds
680,Biak,ID,-0.9131,122.8766,74.88,87,100,4.07,moderate rain
681,Tromso,NO,69.6496,18.957,51.82,82,75,12.66,light rain
682,Abu Zabad,SD,12.35,29.25,77.0,70,100,3.31,light rain
683,Arani,IN,12.6667,79.2833,80.89,68,100,11.5,overcast clouds
684,Mitsamiouli,KM,-11.3847,43.2844,76.75,66,22,12.39,few clouds
685,Alta Floresta,BR,-9.8756,-56.0861,93.52,27,3,6.91,clear sky
686,Jiuquan,CN,39.7432,98.5174,75.54,17,0,7.31,clear sky
687,Calatayud,ES,41.3535,-1.6432,79.72,37,0,19.06,clear sky
688,Havre-Saint-Pierre,CA,50.2334,-63.5986,62.46,56,30,19.84,scattered clouds
